POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
INSURER NAME,POLICY NAME,MINIMUM VALUE,UNIT,MAXIMUM VALUE,UNIT,AGE MINIMUM,AGE MAXIMUM,,REGION 1,,,REGION 2,,,REGION 3,,,REGION 4,,,REGION 5,,,REGION 6,
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,20,days,20,days,71,74,386.81,773.62,773.62,286.24,572.48,572.48,244.64,489.27,489.27,207.43,414.86,414.86,193.4,386.79,386.79,209.5,419.01,419.01
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,21,days,21,days,71,74,398.01,796.03,796.03,293.77,587.53,587.53,249.78,499.56,499.56,210.19,420.39,420.39,199.02,398.04,398.04,215.59,431.19,431.19
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,22,days,22,days,71,74,406.41,812.83,812.83,301.32,602.64,602.64,257.54,515.07,515.07,215.82,431.64,431.64,201.83,403.65,403.65,218.62,437.24,437.24
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,23,days,23,days,71,74,417.64,835.27,835.27,308.87,617.73,617.73,262.69,525.38,525.38,218.65,437.31,437.31,207.43,414.86,414.86,224.7,449.4,449.4
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,24,days,24,days,71,74,426.05,852.09,852.09,316.38,632.76,632.76,270.43,540.85,540.85,224.22,448.44,448.44,210.19,420.39,420.39,227.7,455.4,455.4
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,25,days,25,days,71,74,434.45,868.91,868.91,323.94,647.87,647.87,273,546,546,229.84,459.67,459.67,218.65,437.31,437.31,236.83,473.66,473.66
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,26,days,26,days,71,74,442.87,885.75,885.75,331.45,662.9,662.9,280.73,561.47,561.47,232.62,465.24,465.24,224.22,448.44,448.44,242.9,485.79,485.79
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,27,days,27,days,71,74,456.88,913.76,913.76,339,677.99,677.99,285.86,571.72,571.72,238.25,476.49,476.49,229.84,459.67,459.67,248.96,497.93,497.93
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,28,days,28,days,71,74,470.93,941.85,941.85,346.48,692.96,692.96,293.57,587.15,587.15,241.07,482.14,482.14,232.62,465.24,465.24,252,504.01,504.01
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,29,days,29,days,71,74,482.11,964.22,964.22,359.07,718.14,718.14,301.32,602.64,602.64,249.47,498.94,498.94,241.07,482.14,482.14,261.13,522.26,522.26
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,30,days,30,days,71,74,496.13,992.27,992.27,366.61,733.21,733.21,309.06,618.11,618.11,255.06,510.13,510.13,246.69,493.37,493.37,267.23,534.47,534.47
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,31,days,31,days,71,74,510.14,1020.28,1020.28,379.18,758.35,758.35,316.77,633.55,633.55,263.49,526.99,526.99,249.47,498.94,498.94,270.24,540.47,540.47
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,32,days,32,days,71,74,521.33,1042.66,1042.66,386.71,773.42,773.42,324.5,649,649,266.28,532.55,532.55,257.89,515.78,515.78,279.37,558.73,558.73
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,33,days,33,days,71,74,535.36,1070.71,1070.71,394.26,788.51,788.51,332.22,664.43,664.43,274.7,549.39,549.39,263.49,526.99,526.99,285.42,570.84,570.84
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,34,days,34,days,71,74,546.6,1093.2,1093.2,406.79,813.59,813.59,339.97,679.94,679.94,280.31,560.63,560.63,266.28,532.55,532.55,288.45,576.89,576.89
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,35,days,41,days,71,74,650.29,1300.57,1300.57,507.22,1014.43,1014.43,427.5,855,855,367.19,734.38,734.38,353.16,706.33,706.33,382.56,765.12,765.12
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,42,days,48,days,71,74,714.77,1429.53,1429.53,552.41,1104.81,1104.81,484.15,968.29,968.29,400.84,801.67,801.67,392.41,784.82,784.82,425.1,850.19,850.19
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,49,days,55,days,71,74,818.45,1636.91,1636.91,610.18,1220.35,1220.35,520.21,1040.41,1040.41,442.87,885.75,885.75,426.05,852.09,852.09,461.54,923.08,923.08
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,56,days,62,days,71,74,863.31,1726.63,1726.63,645.33,1290.66,1290.66,566.57,1133.15,1133.15,490.51,981.01,981.01,473.71,947.42,947.42,513.16,1026.32,1026.32
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,63,days,69,days,71,74,944.61,1889.23,1889.23,703.08,1406.16,1406.16,618.08,1236.17,1236.17,521.33,1042.66,1042.66,496.13,992.27,992.27,537.43,1074.87,1074.87
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,70,days,76,days,71,74,1039.89,2079.78,2079.78,725.67,1451.34,1451.34,682.47,1364.93,1364.93,574.61,1149.22,1149.22,552.17,1104.33,1104.33,598.17,1196.34,1196.34
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,77,days,83,days,71,74,1056.71,2113.42,2113.42,740.75,1481.5,1481.5,697.93,1395.86,1395.86,616.67,1233.34,1233.34,591.45,1182.9,1182.9,640.69,1281.38,1281.38
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,84,days,90,days,71,74,1065.15,2130.3,2130.3,748.29,1496.59,1496.59,705.66,1411.33,1411.33,639.08,1278.17,1278.17,608.27,1216.54,1216.54,658.92,1317.85,1317.85
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,91,days,119,days,71,74,1283.77,2567.54,2567.54,903.95,1807.91,1807.91,852.44,1704.88,1704.88,723.2,1446.39,1446.39,695.15,1390.29,1390.29,753.03,1506.06,1506.06
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,120,days,149,days,71,74,1496.81,2993.62,2993.62,1049.61,2099.21,2099.21,978.68,1957.37,1957.37,840.89,1681.78,1681.78,807.25,1614.5,1614.5,874.45,1748.89,1748.89
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,150,days,179,days,71,74,1721.03,3442.06,3442.06,1205.26,2410.53,2410.53,1125.44,2250.88,2250.88,930.59,1861.18,1861.18,927.8,1855.61,1855.61,1005.07,2010.13,2010.13
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,180,days,186,days,71,74,1953.66,3907.32,3907.32,1370.99,2741.98,2741.98,1287.68,2575.36,2575.36,1107.18,2214.37,2214.37,1056.71,2113.42,2113.42,1144.72,2289.44,2289.44
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,1,days,2,days,75,75,189.14,378.27,378.27,158.14,316.28,316.28,141.89,283.79,283.79,140.52,281.04,281.04,131.83,263.65,263.65,155.2,310.41,310.41
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,3,days,3,days,75,75,259.4,518.81,518.81,207.49,414.98,414.98,187.51,375.02,375.02,189.14,378.27,378.27,177.43,354.86,354.86,208.9,417.8,417.8
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,4,days,4,days,75,75,324.25,648.5,648.5,256.92,513.85,513.85,233.1,466.2,466.2,243.2,486.4,486.4,192.68,385.36,385.36,226.83,453.65,453.65
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,5,days,5,days,75,75,372.88,745.75,745.75,306.34,612.69,612.69,263.5,527.01,527.01,259.4,518.81,518.81,197.75,395.49,395.49,232.79,465.57,465.57
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,6,days,6,days,75,75,421.55,843.11,843.11,340.92,681.83,681.83,304.05,608.11,608.11,275.61,551.22,551.22,212.95,425.89,425.89,250.7,501.4,501.4
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,7,days,7,days,75,75,448.57,897.14,897.14,355.73,711.45,711.45,314.19,628.38,628.38,281.01,562.01,562.01,217.99,435.98,435.98,256.64,513.28,513.28
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,8,days,8,days,75,75,421.55,843.11,843.11,380.43,760.86,760.86,329.39,658.78,658.78,291.84,583.67,583.67,241.95,483.91,483.91,268.6,537.21,537.21
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,9,days,9,days,75,75,443.17,886.33,886.33,395.27,790.54,790.54,344.56,689.13,689.13,297.25,594.5,594.5,247.33,494.66,494.66,274.56,549.13,549.13
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,10,days,10,days,75,75,464.75,929.49,929.49,410.1,820.2,820.2,359.79,719.59,719.59,308.06,616.13,616.13,252.7,505.41,505.41,280.51,561.03,561.03
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,11,days,11,days,75,75,502.42,1004.85,1004.85,434.78,869.55,869.55,375,749.99,749.99,320.2,640.4,640.4,270.51,541.01,541.01,292.44,584.89,584.89
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,12,days,12,days,75,75,530.02,1060.04,1060.04,449.64,899.27,899.27,380.07,760.14,760.14,331.28,662.56,662.56,276.03,552.07,552.07,298.38,596.76,596.76
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,13,days,13,days,75,75,552.12,1104.23,1104.23,469.37,938.74,938.74,395.27,790.54,790.54,342.32,684.65,684.65,281.57,563.14,563.14,304.41,608.82,608.82
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,14,days,14,days,75,75,568.65,1137.31,1137.31,479.24,958.49,958.49,415.55,831.09,831.09,347.82,695.64,695.64,292.59,585.18,585.18,316.31,632.61,632.61
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,15,days,15,days,75,75,579.71,1159.43,1159.43,494.09,988.19,988.19,420.62,841.24,841.24,358.87,717.74,717.74,342.32,684.65,684.65,370.05,740.1,740.1
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,16,days,16,days,75,75,601.79,1203.58,1203.58,509.42,1018.83,1018.83,436.25,872.51,872.51,364.38,728.75,728.75,347.82,695.64,695.64,376.79,753.58,753.58
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,17,days,17,days,75,75,706.7,1413.4,1413.4,524.25,1048.51,1048.51,446.4,892.8,892.8,380.93,761.87,761.87,358.87,717.74,717.74,388.76,777.52,777.52
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,18,days,18,days,75,75,723.26,1446.51,1446.51,534.13,1068.26,1068.26,461.64,923.28,923.28,391.98,783.95,783.95,364.38,728.75,728.75,394.72,789.44,789.44
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,19,days,19,days,75,75,739.8,1479.61,1479.61,548.99,1097.98,1097.98,466.71,933.41,933.41,397.51,795.02,795.02,375.42,750.84,750.84,406.66,813.32,813.32
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,20,days,20,days,75,75,761.92,1523.84,1523.84,563.82,1127.64,1127.64,481.89,963.77,963.77,408.57,817.15,817.15,380.93,761.87,761.87,412.65,825.29,825.29
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,21,days,21,days,75,75,783.97,1567.94,1567.94,578.66,1157.32,1157.32,492.03,984.07,984.07,414.1,828.2,828.2,391.98,783.95,783.95,424.64,849.27,849.27
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,22,days,22,days,75,75,800.53,1601.06,1601.06,593.51,1187.02,1187.02,507.28,1014.55,1014.55,425.09,850.18,850.18,397.51,795.02,795.02,430.62,861.24,861.24
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,23,days,23,days,75,75,822.64,1645.28,1645.28,608.35,1216.7,1216.7,517.41,1034.83,1034.83,430.65,861.29,861.29,408.57,817.15,817.15,442.6,885.2,885.2
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,24,days,24,days,75,75,839.19,1678.38,1678.38,623.19,1246.38,1246.38,532.61,1065.23,1065.23,441.71,883.42,883.42,414.1,828.2,828.2,448.57,897.14,897.14
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,25,days,25,days,75,75,855.78,1711.55,1711.55,638.02,1276.04,1276.04,537.7,1075.4,1075.4,452.73,905.46,905.46,430.65,861.29,861.29,466.52,933.04,933.04
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,26,days,26,days,75,75,872.3,1744.61,1744.61,652.86,1305.71,1305.71,552.93,1105.86,1105.86,458.25,916.49,916.49,441.71,883.42,883.42,478.46,956.93,956.93
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,27,days,27,days,75,75,899.93,1799.87,1799.87,667.71,1335.41,1335.41,563.04,1126.07,1126.07,469.27,938.53,938.53,452.73,905.46,905.46,490.44,980.88,980.88
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,28,days,28,days,75,75,927.53,1855.07,1855.07,682.55,1365.09,1365.09,578.3,1156.6,1156.6,474.8,949.61,949.61,458.25,916.49,916.49,496.43,992.85,992.85
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,29,days,29,days,75,75,949.62,1899.23,1899.23,707.28,1414.56,1414.56,593.51,1187.02,1187.02,491.35,982.7,982.7,474.8,949.61,949.61,514.35,1028.7,1028.7
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,30,days,30,days,75,75,977.21,1954.41,1954.41,722.11,1444.22,1444.22,608.72,1217.44,1217.44,502.42,1004.85,1004.85,485.84,971.67,971.67,526.28,1052.57,1052.57
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,31,days,31,days,75,75,1004.83,2009.65,2009.65,746.85,1493.69,1493.69,623.93,1247.86,1247.86,518.96,1037.92,1037.92,491.35,982.7,982.7,532.27,1064.53,1064.53
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,32,days,32,days,75,75,1026.9,2053.8,2053.8,761.68,1523.35,1523.35,639.16,1278.33,1278.33,524.48,1048.95,1048.95,507.96,1015.92,1015.92,550.23,1100.46,1100.46
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,33,days,33,days,75,75,1054.5,2109,2109,776.51,1553.01,1553.01,654.35,1308.71,1308.71,541.06,1082.13,1082.13,518.96,1037.92,1037.92,562.2,1124.39,1124.39
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,34,days,34,days,75,75,1076.6,2153.2,2153.2,801.23,1602.46,1602.46,669.58,1339.15,1339.15,552.12,1104.23,1104.23,524.48,1048.95,1048.95,568.16,1136.31,1136.31
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,35,days,41,days,75,75,1280.89,2561.78,2561.78,999.06,1998.12,1998.12,842.09,1684.19,1684.19,723.26,1446.51,1446.51,695.64,1391.28,1391.28,753.56,1507.12,1507.12
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,42,days,48,days,75,75,1407.83,2815.67,2815.67,1088.1,2176.19,2176.19,953.69,1907.37,1907.37,789.52,1579.03,1579.03,772.93,1545.86,1545.86,837.33,1674.66,1674.66
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,49,days,55,days,75,75,1612.12,3224.24,3224.24,1201.85,2403.7,2403.7,1024.68,2049.36,2049.36,872.3,1744.61,1744.61,839.19,1678.38,1678.38,909.11,1818.21,1818.21
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,56,days,62,days,75,75,1700.46,3400.93,3400.93,1271.08,2542.16,2542.16,1115.99,2231.97,2231.97,966.19,1932.39,1932.39,933.06,1866.12,1866.12,1010.75,2021.51,2021.51
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,63,days,69,days,75,75,1860.55,3721.11,3721.11,1384.82,2769.65,2769.65,1217.44,2434.88,2434.88,1026.9,2053.8,2053.8,977.21,1954.41,1954.41,1058.59,2117.17,2117.17
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,70,days,76,days,75,75,2048.29,4096.58,4096.58,1429.33,2858.67,2858.67,1344.24,2688.49,2688.49,1131.79,2263.58,2263.58,1087.61,2175.23,2175.23,1178.18,2356.37,2356.37
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,77,days,83,days,75,75,2081.43,4162.85,4162.85,1459.01,2918.02,2918.02,1374.69,2749.37,2749.37,1214.61,2429.22,2429.22,1164.93,2329.85,2329.85,1261.94,2523.88,2523.88
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,84,days,90,days,75,75,2097.98,4195.97,4195.97,1473.89,2947.78,2947.78,1389.92,2779.84,2779.84,1258.76,2517.53,2517.53,1198.05,2396.1,2396.1,1297.84,2595.68,2595.68
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,91,days,119,days,75,75,2528.61,5057.22,5057.22,1780.48,3560.96,3560.96,1679.09,3358.19,3358.19,1424.44,2848.88,2848.88,1369.2,2738.4,2738.4,1483.27,2966.54,2966.54
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,120,days,149,days,75,75,2948.23,5896.45,5896.45,2067.36,4134.72,4134.72,1927.63,3855.25,3855.25,1656.3,3312.59,3312.59,1590.05,3180.09,3180.09,1722.48,3444.95,3444.95
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,150,days,179,days,75,75,3389.89,6779.79,6779.79,2374.02,4748.03,4748.03,2216.75,4433.5,4433.5,1832.97,3665.95,3665.95,1827.49,3654.98,3654.98,1979.64,3959.27,3959.27
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,180,days,186,days,75,75,3848.12,7696.24,7696.24,2700.45,5400.89,5400.89,2536.32,5072.63,5072.63,2180.78,4361.56,4361.56,2081.43,4162.85,4162.85,2254.79,4509.58,4509.58
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,1,days,2,days,76,79,189.14,378.27,378.27,158.14,316.28,316.28,141.89,283.79,283.79,140.52,281.04,281.04,131.83,263.65,263.65,155.2,310.41,310.41
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,3,days,3,days,76,79,259.4,518.81,518.81,207.49,414.98,414.98,187.51,375.02,375.02,189.14,378.27,378.27,177.43,354.86,354.86,208.9,417.8,417.8
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,4,days,4,days,76,79,324.25,648.5,648.5,256.92,513.85,513.85,233.1,466.2,466.2,243.2,486.4,486.4,192.68,385.36,385.36,226.83,453.65,453.65
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,5,days,5,days,76,79,372.88,745.75,745.75,306.34,612.69,612.69,263.5,527.01,527.01,259.4,518.81,518.81,197.75,395.49,395.49,232.79,465.57,465.57
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,6,days,6,days,76,79,421.55,843.11,843.11,340.92,681.83,681.83,304.05,608.11,608.11,275.61,551.22,551.22,212.95,425.89,425.89,250.7,501.4,501.4
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,7,days,7,days,76,79,448.57,897.14,897.14,355.73,711.45,711.45,314.19,628.38,628.38,281.01,562.01,562.01,217.99,435.98,435.98,256.64,513.28,513.28
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,8,days,8,days,76,79,421.55,843.11,843.11,380.43,760.86,760.86,329.39,658.78,658.78,291.84,583.67,583.67,241.95,483.91,483.91,268.6,537.21,537.21
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,9,days,9,days,76,79,443.17,886.33,886.33,395.27,790.54,790.54,344.56,689.13,689.13,297.25,594.5,594.5,247.33,494.66,494.66,274.56,549.13,549.13
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,10,days,10,days,76,79,464.75,929.49,929.49,410.1,820.2,820.2,359.79,719.59,719.59,308.06,616.13,616.13,252.7,505.41,505.41,280.51,561.03,561.03
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,11,days,11,days,76,79,502.42,1004.85,1004.85,434.78,869.55,869.55,375,749.99,749.99,320.2,640.4,640.4,270.51,541.01,541.01,292.44,584.89,584.89
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,12,days,12,days,76,79,530.02,1060.04,1060.04,449.64,899.27,899.27,380.07,760.14,760.14,331.28,662.56,662.56,276.03,552.07,552.07,298.38,596.76,596.76
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,13,days,13,days,76,79,552.12,1104.23,1104.23,469.37,938.74,938.74,395.27,790.54,790.54,342.32,684.65,684.65,281.57,563.14,563.14,304.41,608.82,608.82
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,14,days,14,days,76,79,568.65,1137.31,1137.31,479.24,958.49,958.49,415.55,831.09,831.09,347.82,695.64,695.64,292.59,585.18,585.18,316.31,632.61,632.61
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,15,days,15,days,76,79,579.71,1159.43,1159.43,494.09,988.19,988.19,420.62,841.24,841.24,358.87,717.74,717.74,342.32,684.65,684.65,370.05,740.1,740.1
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,16,days,16,days,76,79,601.79,1203.58,1203.58,509.42,1018.83,1018.83,436.25,872.51,872.51,364.38,728.75,728.75,347.82,695.64,695.64,376.79,753.58,753.58
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,17,days,17,days,76,79,706.7,1413.4,1413.4,524.25,1048.51,1048.51,446.4,892.8,892.8,380.93,761.87,761.87,358.87,717.74,717.74,388.76,777.52,777.52
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,18,days,18,days,76,79,723.26,1446.51,1446.51,534.13,1068.26,1068.26,461.64,923.28,923.28,391.98,783.95,783.95,364.38,728.75,728.75,394.72,789.44,789.44
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,19,days,19,days,76,79,739.8,1479.61,1479.61,548.99,1097.98,1097.98,466.71,933.41,933.41,397.51,795.02,795.02,375.42,750.84,750.84,406.66,813.32,813.32
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,20,days,20,days,76,79,761.92,1523.84,1523.84,563.82,1127.64,1127.64,481.89,963.77,963.77,408.57,817.15,817.15,380.93,761.87,761.87,412.65,825.29,825.29
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,21,days,21,days,76,79,783.97,1567.94,1567.94,578.66,1157.32,1157.32,492.03,984.07,984.07,414.1,828.2,828.2,391.98,783.95,783.95,424.64,849.27,849.27
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,22,days,22,days,76,79,800.53,1601.06,1601.06,593.51,1187.02,1187.02,507.28,1014.55,1014.55,425.09,850.18,850.18,397.51,795.02,795.02,430.62,861.24,861.24
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,23,days,23,days,76,79,822.64,1645.28,1645.28,608.35,1216.7,1216.7,517.41,1034.83,1034.83,430.65,861.29,861.29,408.57,817.15,817.15,442.6,885.2,885.2
Real Insurance,Real Travel Insurance Basic Winter $200 Excess,24,days,24,days,76,79,839.19,1678.38,1678.38,623.19,1246.38,1246.38,532.61,1065.23,1065.23,441.71,883.42,883.42,414.1,828.2,828.2,448.57,897.14,897.14
